Economically Active Population ID,Economically Active Population,Population Classification ID,Population Classification,Municipality ID,Municipality,Number of Records
2,Población no Económicamente Activa,3,Disponibles,11022,Ocampo,13
2,Población no Económicamente Activa,3,Disponibles,11023,Pénjamo,50
2,Población no Económicamente Activa,3,Disponibles,11024,Pueblo Nuevo,6
2,Población no Económicamente Activa,3,Disponibles,11025,Purísima del Rincón,81
2,Población no Económicamente Activa,3,Disponibles,11026,Romita,9
2,Población no Económicamente Activa,3,Disponibles,11027,Salamanca,110
2,Población no Económicamente Activa,3,Disponibles,11028,Salvatierra,44
2,Población no Económicamente Activa,3,Disponibles,11029,San Diego de la Unión,14
2,Población no Económicamente Activa,3,Disponibles,11030,San Felipe,31
2,Población no Económicamente Activa,3,Disponibles,11031,San Francisco del Rincón,82
2,Población no Económicamente Activa,3,Disponibles,11032,San José Iturbide,61
2,Población no Económicamente Activa,3,Disponibles,11033,San Luis de la Paz,64
2,Población no Económicamente Activa,3,Disponibles,11034,Santa Catarina,19
2,Población no Económicamente Activa,3,Disponibles,11035,Santa Cruz de Juventino Rosas,21
2,Población no Económicamente Activa,3,Disponibles,11036,Santiago Maravatío,4
2,Población no Económicamente Activa,3,Disponibles,11037,Silao de la Victoria,14
2,Población no Económicamente Activa,3,Disponibles,11038,Tarandacuao,14
2,Población no Económicamente Activa,3,Disponibles,11039,Tarimoro,30
2,Población no Económicamente Activa,3,Disponibles,11042,Valle de Santiago,45
2,Población no Económicamente Activa,3,Disponibles,11044,Villagrán,16
2,Población no Económicamente Activa,3,Disponibles,11046,Yuriria,27
2,Población no Económicamente Activa,3,Disponibles,12001,Acapulco de Juárez,1289
2,Población no Económicamente Activa,3,Disponibles,12003,Ajuchitlán del Progreso,8
2,Población no Económicamente Activa,3,Disponibles,12006,Apaxtla,5
2,Población no Económicamente Activa,3,Disponibles,12008,Atenango del Río,3
2,Población no Económicamente Activa,3,Disponibles,12010,Atlixtac,1
2,Población no Económicamente Activa,3,Disponibles,12011,Atoyac de Álvarez,2
2,Población no Económicamente Activa,3,Disponibles,12012,Ayutla de los Libres,8
2,Población no Económicamente Activa,3,Disponibles,12013,Azoyú,1
2,Población no Económicamente Activa,3,Disponibles,12015,Buenavista de Cuéllar,5
2,Población no Económicamente Activa,3,Disponibles,12018,Copala,18
2,Población no Económicamente Activa,3,Disponibles,12021,Coyuca de Benítez,4
2,Población no Económicamente Activa,3,Disponibles,12022,Coyuca de Catalán,12
2,Población no Económicamente Activa,3,Disponibles,12023,Cuajinicuilapa,2
2,Población no Económicamente Activa,3,Disponibles,12024,Cualác,3
2,Población no Económicamente Activa,3,Disponibles,12025,Cuautepec,1
2,Población no Económicamente Activa,3,Disponibles,12027,Cutzamala de Pinzón,8
2,Población no Económicamente Activa,3,Disponibles,12029,Chilpancingo de los Bravo,61
2,Población no Económicamente Activa,3,Disponibles,12030,Florencio Villarreal,9
2,Población no Económicamente Activa,3,Disponibles,12032,General Heliodoro Castillo,1
2,Población no Económicamente Activa,3,Disponibles,12033,Huamuxtitlán,3
2,Población no Económicamente Activa,3,Disponibles,12034,Huitzuco de los Figueroa,10
2,Población no Económicamente Activa,3,Disponibles,12035,Iguala de la Independencia,34
2,Población no Económicamente Activa,3,Disponibles,12036,Igualapa,12
2,Población no Económicamente Activa,3,Disponibles,12038,Zihuatanejo de Azueta,33
2,Población no Económicamente Activa,3,Disponibles,12041,Malinaltepec,8
2,Población no Económicamente Activa,3,Disponibles,12045,Olinalá,21
2,Población no Económicamente Activa,3,Disponibles,12046,Ometepec,4
2,Población no Económicamente Activa,3,Disponibles,12048,Petatlán,8
2,Población no Económicamente Activa,3,Disponibles,12050,Pungarabato,6
2,Población no Económicamente Activa,3,Disponibles,12051,Quechultenango,3
2,Población no Económicamente Activa,3,Disponibles,12052,San Luis Acatlán,3
2,Población no Económicamente Activa,3,Disponibles,12053,San Marcos,6
2,Población no Económicamente Activa,3,Disponibles,12055,Taxco de Alarcón,21
2,Población no Económicamente Activa,3,Disponibles,12056,Tecoanapa,2
2,Población no Económicamente Activa,3,Disponibles,12057,Técpan de Galeana,16
2,Población no Económicamente Activa,3,Disponibles,12059,Tepecoacuilco de Trujano,7
2,Población no Económicamente Activa,3,Disponibles,12060,Tetipac,8
2,Población no Económicamente Activa,3,Disponibles,12061,Tixtla de Guerrero,11
2,Población no Económicamente Activa,3,Disponibles,12062,Tlacoachistlahuaca,1
2,Población no Económicamente Activa,3,Disponibles,12064,Tlalchapa,3
2,Población no Económicamente Activa,3,Disponibles,12065,Tlalixtaquilla de Maldonado,13
2,Población no Económicamente Activa,3,Disponibles,12066,Tlapa de Comonfort,7
2,Población no Económicamente Activa,3,Disponibles,12069,Xalpatláhuac,2
2,Población no Económicamente Activa,3,Disponibles,12071,Xochistlahuaca,1
2,Población no Económicamente Activa,3,Disponibles,12072,Zapotitlán Tablas,9
2,Población no Económicamente Activa,3,Disponibles,12073,Zirándaro,13
2,Población no Económicamente Activa,3,Disponibles,12074,Zitlala,5
2,Población no Económicamente Activa,3,Disponibles,12078,Cochoapa el Grande,6
2,Población no Económicamente Activa,3,Disponibles,13001,Acatlán,24
2,Población no Económicamente Activa,3,Disponibles,13002,Acaxochitlán,8
2,Población no Económicamente Activa,3,Disponibles,13003,Actopan,2
2,Población no Económicamente Activa,3,Disponibles,13004,Agua Blanca de Iturbide,47
2,Población no Económicamente Activa,3,Disponibles,13006,Alfajayucan,6
2,Población no Económicamente Activa,3,Disponibles,13007,Almoloya,8
2,Población no Económicamente Activa,3,Disponibles,13008,Apan,20
2,Población no Económicamente Activa,3,Disponibles,13010,Atitalaquia,12
2,Población no Económicamente Activa,3,Disponibles,13011,Atlapexco,8
2,Población no Económicamente Activa,3,Disponibles,13012,Atotonilco el Grande,9
2,Población no Económicamente Activa,3,Disponibles,13013,Atotonilco de Tula,28
2,Población no Económicamente Activa,3,Disponibles,13014,Calnali,2
2,Población no Económicamente Activa,3,Disponibles,13016,Cuautepec de Hinojosa,20
2,Población no Económicamente Activa,3,Disponibles,13018,Chapulhuacán,18
2,Población no Económicamente Activa,3,Disponibles,13019,Chilcuautla,1
2,Población no Económicamente Activa,3,Disponibles,13024,Huasca de Ocampo,2
2,Población no Económicamente Activa,3,Disponibles,13025,Huautla,6
2,Población no Económicamente Activa,3,Disponibles,13027,Huehuetla,13
2,Población no Económicamente Activa,3,Disponibles,13028,Huejutla de Reyes,39
2,Población no Económicamente Activa,3,Disponibles,13029,Huichapan,25
2,Población no Económicamente Activa,3,Disponibles,13030,Ixmiquilpan,36
2,Población no Económicamente Activa,3,Disponibles,13031,Jacala de Ledezma,1
2,Población no Económicamente Activa,3,Disponibles,13032,Jaltocán,4
2,Población no Económicamente Activa,3,Disponibles,13036,San Agustín Metzquititlán,23
2,Población no Económicamente Activa,3,Disponibles,13041,Mixquiahuala de Juárez,29
2,Población no Económicamente Activa,3,Disponibles,13046,San Felipe Orizatlán,21
2,Población no Económicamente Activa,3,Disponibles,13047,Pacula,14
2,Población no Económicamente Activa,3,Disponibles,13048,Pachuca de Soto,780
2,Población no Económicamente Activa,3,Disponibles,13049,Pisaflores,6
2,Población no Económicamente Activa,3,Disponibles,13050,Progreso de Obregón,5
2,Población no Económicamente Activa,3,Disponibles,13051,Mineral de la Reforma,327
2,Población no Económicamente Activa,3,Disponibles,13052,San Agustín Tlaxiaca,15
2,Población no Económicamente Activa,3,Disponibles,13053,San Bartolo Tutotepec,14
2,Población no Económicamente Activa,3,Disponibles,13054,San Salvador,26
2,Población no Económicamente Activa,3,Disponibles,13055,Santiago de Anaya,19
2,Población no Económicamente Activa,3,Disponibles,13056,Santiago Tulantepec de Lugo Guerrero,7
2,Población no Económicamente Activa,3,Disponibles,13058,Tasquillo,42
2,Población no Económicamente Activa,3,Disponibles,13059,Tecozautla,27
2,Población no Económicamente Activa,3,Disponibles,13061,Tepeapulco,32
2,Población no Económicamente Activa,3,Disponibles,13063,Tepeji del Río de Ocampo,54
2,Población no Económicamente Activa,3,Disponibles,13069,Tizayuca,57
2,Población no Económicamente Activa,3,Disponibles,13070,Tlahuelilpan,11
2,Población no Económicamente Activa,3,Disponibles,13071,Tlahuiltepa,23
2,Población no Económicamente Activa,3,Disponibles,13073,Tlanchinol,34
2,Población no Económicamente Activa,3,Disponibles,13074,Tlaxcoapan,18
2,Población no Económicamente Activa,3,Disponibles,13076,Tula de Allende,48
2,Población no Económicamente Activa,3,Disponibles,13077,Tulancingo de Bravo,52
2,Población no Económicamente Activa,3,Disponibles,13078,Xochiatipan,5
2,Población no Económicamente Activa,3,Disponibles,13081,Zacualtipán de Ángeles,7
2,Población no Económicamente Activa,3,Disponibles,13083,Zempoala,13
2,Población no Económicamente Activa,3,Disponibles,13084,Zimapán,26
2,Población no Económicamente Activa,3,Disponibles,14003,Ahualulco de Mercado,4
2,Población no Económicamente Activa,3,Disponibles,14006,Ameca,6
2,Población no Económicamente Activa,3,Disponibles,14013,Atotonilco el Alto,6
2,Población no Económicamente Activa,3,Disponibles,14015,Autlán de Navarro,6
2,Población no Económicamente Activa,3,Disponibles,14016,Ayotlán,9
2,Población no Económicamente Activa,3,Disponibles,14021,Casimiro Castillo,6
2,Población no Económicamente Activa,3,Disponibles,14022,Cihuatlán,2
2,Población no Económicamente Activa,3,Disponibles,14023,Zapotlán el Grande,7
2,Población no Económicamente Activa,3,Disponibles,14024,Cocula,3
2,Población no Económicamente Activa,3,Disponibles,14027,Cuautitlán de García Barragán,4
2,Población no Económicamente Activa,3,Disponibles,14030,Chapala,12
2,Población no Económicamente Activa,3,Disponibles,14031,Chimaltitán,5
2,Población no Económicamente Activa,3,Disponibles,14032,Chiquilistlán,6
2,Población no Económicamente Activa,3,Disponibles,14036,Etzatlán,3
2,Población no Económicamente Activa,3,Disponibles,14037,El Grullo,16
2,Población no Económicamente Activa,3,Disponibles,14038,Guachinango,8
2,Población no Económicamente Activa,3,Disponibles,14039,Guadalajara,342
2,Población no Económicamente Activa,3,Disponibles,14045,Ixtlahuacán del Río,4
2,Población no Económicamente Activa,3,Disponibles,14046,Jalostotitlán,4
2,Población no Económicamente Activa,3,Disponibles,14047,Jamay,14
2,Población no Económicamente Activa,3,Disponibles,14050,Jocotepec,5
2,Población no Económicamente Activa,3,Disponibles,14053,Lagos de Moreno,8
2,Población no Económicamente Activa,3,Disponibles,14058,Mascota,1
2,Población no Económicamente Activa,3,Disponibles,14059,Mazamitla,3
2,Población no Económicamente Activa,3,Disponibles,14063,Ocotlán,7
2,Población no Económicamente Activa,3,Disponibles,14064,Ojuelos de Jalisco,6
2,Población no Económicamente Activa,3,Disponibles,14065,Pihuamo,5
2,Población no Económicamente Activa,3,Disponibles,14066,Poncitlán,4
2,Población no Económicamente Activa,3,Disponibles,14067,Puerto Vallarta,26
2,Población no Económicamente Activa,3,Disponibles,14070,El Salto,31
2,Población no Económicamente Activa,3,Disponibles,14073,San Juan de los Lagos,24
2,Población no Económicamente Activa,3,Disponibles,14074,San Julián,7
2,Población no Económicamente Activa,3,Disponibles,14081,Santa María de los Ángeles,3
2,Población no Económicamente Activa,3,Disponibles,14083,Tala,10
2,Población no Económicamente Activa,3,Disponibles,14091,Teocaltiche,6
2,Población no Económicamente Activa,3,Disponibles,14093,Tepatitlán de Morelos,9
2,Población no Económicamente Activa,3,Disponibles,14096,Tizapán el Alto,8
2,Población no Económicamente Activa,3,Disponibles,14097,Tlajomulco de Zúñiga,74
2,Población no Económicamente Activa,3,Disponibles,14098,San Pedro Tlaquepaque,180
2,Población no Económicamente Activa,3,Disponibles,14100,Tomatlán,14
2,Población no Económicamente Activa,3,Disponibles,14101,Tonalá,161
2,Población no Económicamente Activa,3,Disponibles,14105,Tototlán,4
2,Población no Económicamente Activa,3,Disponibles,14108,Tuxpan,10
2,Población no Económicamente Activa,3,Disponibles,14115,Villa Guerrero,4
2,Población no Económicamente Activa,3,Disponibles,14116,Villa Hidalgo,1
2,Población no Económicamente Activa,3,Disponibles,14119,Zacoalco de Torres,2
2,Población no Económicamente Activa,3,Disponibles,14120,Zapopan,251
2,Población no Económicamente Activa,3,Disponibles,14124,Zapotlanejo,4
2,Población no Económicamente Activa,3,Disponibles,14125,San Ignacio Cerro Gordo,6
2,Población no Económicamente Activa,3,Disponibles,15002,Acolman,40
2,Población no Económicamente Activa,3,Disponibles,15005,Almoloya de Juárez,11
2,Población no Económicamente Activa,3,Disponibles,15007,Amanalco,1
2,Población no Económicamente Activa,3,Disponibles,15010,Apaxco,4
2,Población no Económicamente Activa,3,Disponibles,15011,Atenco,13
2,Población no Económicamente Activa,3,Disponibles,15013,Atizapán de Zaragoza,40
2,Población no Económicamente Activa,3,Disponibles,15015,Atlautla,6
2,Población no Económicamente Activa,3,Disponibles,15018,Calimaya,15
2,Población no Económicamente Activa,3,Disponibles,15020,Coacalco de Berriozábal,65
2,Población no Económicamente Activa,3,Disponibles,15021,Coatepec Harinas,4
2,Población no Económicamente Activa,3,Disponibles,15024,Cuautitlán,3
2,Población no Económicamente Activa,3,Disponibles,15025,Chalco,19
2,Población no Económicamente Activa,3,Disponibles,15026,Chapa de Mota,3
2,Población no Económicamente Activa,3,Disponibles,15028,Chiautla,3
2,Población no Económicamente Activa,3,Disponibles,15029,Chicoloapan,7
2,Población no Económicamente Activa,3,Disponibles,15030,Chiconcuac,5
2,Población no Económicamente Activa,3,Disponibles,15031,Chimalhuacán,135
2,Población no Económicamente Activa,3,Disponibles,15033,Ecatepec de Morelos,319
2,Población no Económicamente Activa,3,Disponibles,15035,Huehuetoca,1
2,Población no Económicamente Activa,3,Disponibles,15037,Huixquilucan,27
2,Población no Económicamente Activa,3,Disponibles,15039,Ixtapaluca,78
2,Población no Económicamente Activa,3,Disponibles,15040,Ixtapan de la Sal,3
2,Población no Económicamente Activa,3,Disponibles,15047,Jiquipilco,18
2,Población no Económicamente Activa,3,Disponibles,15051,Lerma,18
2,Población no Económicamente Activa,3,Disponibles,15052,Malinalco,5
2,Población no Económicamente Activa,3,Disponibles,15053,Melchor Ocampo,3
2,Población no Económicamente Activa,3,Disponibles,15054,Metepec,40
2,Población no Económicamente Activa,3,Disponibles,15057,Naucalpan de Juárez,52
2,Población no Económicamente Activa,3,Disponibles,15058,Nezahualcóyotl,121
2,Población no Económicamente Activa,3,Disponibles,15059,Nextlalpan,20
2,Población no Económicamente Activa,3,Disponibles,15060,Nicolás Romero,3
2,Población no Económicamente Activa,3,Disponibles,15062,Ocoyoacac,6
2,Población no Económicamente Activa,3,Disponibles,15067,Otzolotepec,16
2,Población no Económicamente Activa,3,Disponibles,15068,Ozumba,5
2,Población no Económicamente Activa,3,Disponibles,15070,La Paz,16
2,Población no Económicamente Activa,3,Disponibles,15074,San Felipe del Progreso,5
2,Población no Económicamente Activa,3,Disponibles,15076,San Mateo Atenco,22
2,Población no Económicamente Activa,3,Disponibles,15077,San Simón de Guerrero,1
2,Población no Económicamente Activa,3,Disponibles,15079,Soyaniquilpan de Juárez,3
2,Población no Económicamente Activa,3,Disponibles,15081,Tecámac,91
2,Población no Económicamente Activa,3,Disponibles,15082,Tejupilco,1
2,Población no Económicamente Activa,3,Disponibles,15084,Temascalapa,4
2,Población no Económicamente Activa,3,Disponibles,15085,Temascalcingo,5
2,Población no Económicamente Activa,3,Disponibles,15087,Temoaya,1
2,Población no Económicamente Activa,3,Disponibles,15088,Tenancingo,2
2,Población no Económicamente Activa,3,Disponibles,15090,Tenango del Valle,1
2,Población no Económicamente Activa,3,Disponibles,15092,Teotihuacán,8
2,Población no Económicamente Activa,3,Disponibles,15100,Tezoyuca,9
2,Población no Económicamente Activa,3,Disponibles,15101,Tianguistenco,11
2,Población no Económicamente Activa,3,Disponibles,15103,Tlalmanalco,1
2,Población no Económicamente Activa,3,Disponibles,15104,Tlalnepantla de Baz,85
2,Población no Económicamente Activa,3,Disponibles,15106,Toluca,177
2,Población no Económicamente Activa,3,Disponibles,15108,Tultepec,12
2,Población no Económicamente Activa,3,Disponibles,15109,Tultitlán,55
2,Población no Económicamente Activa,3,Disponibles,15111,Villa de Allende,5
2,Población no Económicamente Activa,3,Disponibles,15114,Villa Victoria,3
2,Población no Económicamente Activa,3,Disponibles,15115,Xonacatlán,4
2,Población no Económicamente Activa,3,Disponibles,15118,Zinacantepec,22
2,Población no Económicamente Activa,3,Disponibles,15120,Zumpango,21
2,Población no Económicamente Activa,3,Disponibles,15121,Cuautitlán Izcalli,60
2,Población no Económicamente Activa,3,Disponibles,15122,Valle de Chalco Solidaridad,52
2,Población no Económicamente Activa,3,Disponibles,15123,Luvianos,9
2,Población no Económicamente Activa,3,Disponibles,15124,San José del Rincón,28
2,Población no Económicamente Activa,3,Disponibles,16003,Álvaro Obregón,13
2,Población no Económicamente Activa,3,Disponibles,16006,Apatzingán,12
2,Población no Económicamente Activa,3,Disponibles,16009,Ario,16
2,Población no Económicamente Activa,3,Disponibles,16010,Arteaga,21
2,Población no Económicamente Activa,3,Disponibles,16016,Coeneo,7
2,Población no Económicamente Activa,3,Disponibles,16018,Copándaro,8
2,Población no Económicamente Activa,3,Disponibles,16019,Cotija,6
2,Población no Económicamente Activa,3,Disponibles,16021,Charapan,12
2,Población no Económicamente Activa,3,Disponibles,16022,Charo,3
2,Población no Económicamente Activa,3,Disponibles,16025,Chilchota,14
2,Población no Económicamente Activa,3,Disponibles,16034,Hidalgo,16
2,Población no Económicamente Activa,3,Disponibles,16038,Huetamo,30
2,Población no Económicamente Activa,3,Disponibles,16043,Jacona,6
2,Población no Económicamente Activa,3,Disponibles,16049,Madero,15
2,Población no Económicamente Activa,3,Disponibles,16050,Maravatío,59
2,Población no Económicamente Activa,3,Disponibles,16052,Lázaro Cárdenas,30
2,Población no Económicamente Activa,3,Disponibles,16053,Morelia,860
2,Población no Económicamente Activa,3,Disponibles,16054,Morelos,2
2,Población no Económicamente Activa,3,Disponibles,16055,Múgica,7
2,Población no Económicamente Activa,3,Disponibles,16056,Nahuatzen,17
2,Población no Económicamente Activa,3,Disponibles,16061,Ocampo,13
2,Población no Económicamente Activa,3,Disponibles,16063,Panindícuaro,13
2,Población no Económicamente Activa,3,Disponibles,16064,Parácuaro,16
2,Población no Económicamente Activa,3,Disponibles,16066,Pátzcuaro,35
2,Población no Económicamente Activa,3,Disponibles,16068,Peribán,3
2,Población no Económicamente Activa,3,Disponibles,16069,La Piedad,57
2,Población no Económicamente Activa,3,Disponibles,16071,Puruándiro,7
2,Población no Económicamente Activa,3,Disponibles,16072,Queréndaro,12
2,Población no Económicamente Activa,3,Disponibles,16073,Quiroga,4
2,Población no Económicamente Activa,3,Disponibles,16075,Los Reyes,4
2,Población no Económicamente Activa,3,Disponibles,16076,Sahuayo,13
2,Población no Económicamente Activa,3,Disponibles,16077,San Lucas,9
2,Población no Económicamente Activa,3,Disponibles,16082,Tacámbaro,38
2,Población no Económicamente Activa,3,Disponibles,16083,Tancítaro,4
2,Población no Económicamente Activa,3,Disponibles,16084,Tangamandapio,2
2,Población no Económicamente Activa,3,Disponibles,16085,Tangancícuaro,2
2,Población no Económicamente Activa,3,Disponibles,16086,Tanhuato,13
2,Población no Económicamente Activa,3,Disponibles,16088,Tarímbaro,25
2,Población no Económicamente Activa,3,Disponibles,16090,Tingambato,10
2,Población no Económicamente Activa,3,Disponibles,16092,Tiquicheo de Nicolás Romero,18
2,Población no Económicamente Activa,3,Disponibles,16097,Turicato,3
2,Población no Económicamente Activa,3,Disponibles,16098,Tuxpan,3
2,Población no Económicamente Activa,3,Disponibles,16099,Tuzantla,34
2,Población no Económicamente Activa,3,Disponibles,16102,Uruapan,40
2,Población no Económicamente Activa,3,Disponibles,16105,Vista Hermosa,3
2,Población no Económicamente Activa,3,Disponibles,16106,Yurécuaro,14
2,Población no Económicamente Activa,3,Disponibles,16107,Zacapu,23
2,Población no Económicamente Activa,3,Disponibles,16108,Zamora,33
2,Población no Económicamente Activa,3,Disponibles,16110,Zinapécuaro,14
2,Población no Económicamente Activa,3,Disponibles,16111,Ziracuaretiro,7
2,Población no Económicamente Activa,3,Disponibles,16112,Zitácuaro,49
2,Población no Económicamente Activa,3,Disponibles,17001,Amacuzac,10
2,Población no Económicamente Activa,3,Disponibles,17002,Atlatlahucan,13
2,Población no Económicamente Activa,3,Disponibles,17003,Axochiapan,44
2,Población no Económicamente Activa,3,Disponibles,17004,Ayala,50
2,Población no Económicamente Activa,3,Disponibles,17005,Coatlán del Río,12
2,Población no Económicamente Activa,3,Disponibles,17006,Cuautla,124
2,Población no Económicamente Activa,3,Disponibles,17007,Cuernavaca,547
2,Población no Económicamente Activa,3,Disponibles,17008,Emiliano Zapata,139
2,Población no Económicamente Activa,3,Disponibles,17009,Huitzilac,24
2,Población no Económicamente Activa,3,Disponibles,17010,Jantetelco,12
2,Población no Económicamente Activa,3,Disponibles,17011,Jiutepec,337
2,Población no Económicamente Activa,3,Disponibles,17012,Jojutla,63
2,Población no Económicamente Activa,3,Disponibles,17013,Jonacatepec de Leandro Valle,20
2,Población no Económicamente Activa,3,Disponibles,17015,Miacatlán,13
2,Población no Económicamente Activa,3,Disponibles,17016,Ocuituco,17
2,Población no Económicamente Activa,3,Disponibles,17017,Puente de Ixtla,101
2,Población no Económicamente Activa,3,Disponibles,17018,Temixco,139
2,Población no Económicamente Activa,3,Disponibles,17019,Tepalcingo,33
2,Población no Económicamente Activa,3,Disponibles,17020,Tepoztlán,25
2,Población no Económicamente Activa,3,Disponibles,17021,Tetecala,1
2,Población no Económicamente Activa,3,Disponibles,17022,Tetela del Volcán,6
2,Población no Económicamente Activa,3,Disponibles,17024,Tlaltizapán de Zapata,51
2,Población no Económicamente Activa,3,Disponibles,17025,Tlaquiltenango,33
2,Población no Económicamente Activa,3,Disponibles,17027,Totolapan,15
2,Población no Económicamente Activa,3,Disponibles,17028,Xochitepec,81
2,Población no Económicamente Activa,3,Disponibles,17029,Yautepec,151
2,Población no Económicamente Activa,3,Disponibles,17030,Yecapixtla,11
2,Población no Económicamente Activa,3,Disponibles,17031,Zacatepec,41
2,Población no Económicamente Activa,3,Disponibles,17032,Zacualpan de Amilpas,35
2,Población no Económicamente Activa,3,Disponibles,17033,Temoac,11
2,Población no Económicamente Activa,3,Disponibles,18001,Acaponeta,37
2,Población no Económicamente Activa,3,Disponibles,18002,Ahuacatlán,25
2,Población no Económicamente Activa,3,Disponibles,18004,Compostela,22
2,Población no Económicamente Activa,3,Disponibles,18006,Ixtlán del Río,9
2,Población no Económicamente Activa,3,Disponibles,18008,Xalisco,54
2,Población no Económicamente Activa,3,Disponibles,18009,Del Nayar,25
2,Población no Económicamente Activa,3,Disponibles,18010,Rosamorada,43
2,Población no Económicamente Activa,3,Disponibles,18011,Ruíz,30
2,Población no Económicamente Activa,3,Disponibles,18012,San Blas,33
2,Población no Económicamente Activa,3,Disponibles,18013,San Pedro Lagunillas,6
2,Población no Económicamente Activa,3,Disponibles,18014,Santa María del Oro,21
2,Población no Económicamente Activa,3,Disponibles,18015,Santiago Ixcuintla,62
2,Población no Económicamente Activa,3,Disponibles,18016,Tecuala,21
2,Población no Económicamente Activa,3,Disponibles,18017,Tepic,832
2,Población no Económicamente Activa,3,Disponibles,18018,Tuxpan,13
2,Población no Económicamente Activa,3,Disponibles,18019,La Yesca,17
2,Población no Económicamente Activa,3,Disponibles,18020,Bahía de Banderas,48
2,Población no Económicamente Activa,3,Disponibles,19006,Apodaca,151
2,Población no Económicamente Activa,3,Disponibles,19007,Aramberri,2
2,Población no Económicamente Activa,3,Disponibles,19008,Bustamante,13
2,Población no Económicamente Activa,3,Disponibles,19009,Cadereyta Jiménez,20
2,Población no Económicamente Activa,3,Disponibles,19014,Doctor Arroyo,36
2,Población no Económicamente Activa,3,Disponibles,19017,Galeana,27
2,Población no Económicamente Activa,3,Disponibles,19018,García,38
2,Población no Económicamente Activa,3,Disponibles,19019,San Pedro Garza García,20
2,Población no Económicamente Activa,3,Disponibles,19020,General Bravo,15
2,Población no Económicamente Activa,3,Disponibles,19021,General Escobedo,81
2,Población no Económicamente Activa,3,Disponibles,19022,General Terán,4
2,Población no Económicamente Activa,3,Disponibles,19025,General Zuazua,22
2,Población no Económicamente Activa,3,Disponibles,19026,Guadalupe,207
2,Población no Económicamente Activa,3,Disponibles,19027,Los Herreras,3
2,Población no Económicamente Activa,3,Disponibles,19029,Hualahuises,7
2,Población no Económicamente Activa,3,Disponibles,19031,Juárez,59
2,Población no Económicamente Activa,3,Disponibles,19033,Linares,40
2,Población no Económicamente Activa,3,Disponibles,19034,Marín,5
2,Población no Económicamente Activa,3,Disponibles,19038,Montemorelos,18
2,Población no Económicamente Activa,3,Disponibles,19039,Monterrey,244
2,Población no Económicamente Activa,3,Disponibles,19042,Los Ramones,14
2,Población no Económicamente Activa,3,Disponibles,19044,Sabinas Hidalgo,21
2,Población no Económicamente Activa,3,Disponibles,19045,Salinas Victoria,16
2,Población no Económicamente Activa,3,Disponibles,19046,San Nicolás de los Garza,109
2,Población no Económicamente Activa,3,Disponibles,19047,Hidalgo,29
2,Población no Económicamente Activa,3,Disponibles,19048,Santa Catarina,160
2,Población no Económicamente Activa,3,Disponibles,19049,Santiago,23
2,Población no Económicamente Activa,3,Disponibles,20002,Acatlán de Pérez Figueroa,31
2,Población no Económicamente Activa,3,Disponibles,20006,Asunción Nochixtlán,1
2,Población no Económicamente Activa,3,Disponibles,20008,Asunción Tlacolulita,6
2,Población no Económicamente Activa,3,Disponibles,20009,Ayotzintepec,13
2,Población no Económicamente Activa,3,Disponibles,20010,El Barrio de la Soledad,15
2,Población no Económicamente Activa,3,Disponibles,20014,Ciudad Ixtepec,13
2,Población no Económicamente Activa,3,Disponibles,20023,Cuilápam de Guerrero,18
2,Población no Económicamente Activa,3,Disponibles,20025,Chahuites,15
2,Población no Económicamente Activa,3,Disponibles,20026,Chalcatongo de Hidalgo,16
2,Población no Económicamente Activa,3,Disponibles,20039,Heroica Ciudad de Huajuapan de León,43
2,Población no Económicamente Activa,3,Disponibles,20041,Huautla de Jiménez,23
2,Población no Económicamente Activa,3,Disponibles,20043,Juchitán de Zaragoza,74
2,Población no Económicamente Activa,3,Disponibles,20044,Loma Bonita,23
2,Población no Económicamente Activa,3,Disponibles,20045,Magdalena Apasco,14
2,Población no Económicamente Activa,3,Disponibles,20046,Magdalena Jaltepec,11
2,Población no Económicamente Activa,3,Disponibles,20051,Magdalena Teitipac,14
2,Población no Económicamente Activa,3,Disponibles,20059,Miahuatlán de Porfirio Díaz,38
2,Población no Económicamente Activa,3,Disponibles,20066,Santiago Niltepec,1
2,Población no Económicamente Activa,3,Disponibles,20067,Oaxaca de Juárez,947
2,Población no Económicamente Activa,3,Disponibles,20068,Ocotlán de Morelos,1
2,Población no Económicamente Activa,3,Disponibles,20073,Putla Villa de Guerrero,42
2,Población no Económicamente Activa,3,Disponibles,20076,La Reforma,10
2,Población no Económicamente Activa,3,Disponibles,20079,Salina Cruz,22
2,Población no Económicamente Activa,3,Disponibles,20083,San Agustín de las Juntas,39
2,Población no Económicamente Activa,3,Disponibles,20087,San Agustín Yatareni,20
2,Población no Económicamente Activa,3,Disponibles,20091,San Andrés Huayápam,15
2,Población no Económicamente Activa,3,Disponibles,20098,San Andrés Teotilálpam,4
2,Población no Económicamente Activa,3,Disponibles,20105,San Antonino Monte Verde,3
2,Población no Económicamente Activa,3,Disponibles,20107,San Antonio de la Cal,70
2,Población no Económicamente Activa,3,Disponibles,20115,San Bartolo Coyotepec,17
2,Población no Económicamente Activa,3,Disponibles,20118,San Bartolomé Quialana,2
2,Población no Económicamente Activa,3,Disponibles,20124,San Blas Atempa,8
2,Población no Económicamente Activa,3,Disponibles,20134,San Felipe Jalapa de Díaz,15
2,Población no Económicamente Activa,3,Disponibles,20138,San Francisco Cajonos,6
