Economically Active Population ID,Economically Active Population,Population Classification ID,Population Classification,Municipality ID,Municipality,Number of Records
1,Población Económicamente Activa,2,Población Desocupada,30105,Medellín de Bravo,1
1,Población Económicamente Activa,2,Población Desocupada,30108,Minatitlán,2
1,Población Económicamente Activa,2,Población Desocupada,30109,Misantla,2
1,Población Económicamente Activa,2,Población Desocupada,30115,Nogales,2
1,Población Económicamente Activa,2,Población Desocupada,30118,Orizaba,2
1,Población Económicamente Activa,2,Población Desocupada,30122,Pajapan,1
1,Población Económicamente Activa,2,Población Desocupada,30123,Pánuco,4
1,Población Económicamente Activa,2,Población Desocupada,30126,Paso de Ovejas,1
1,Población Económicamente Activa,2,Población Desocupada,30131,Poza Rica de Hidalgo,3
1,Población Económicamente Activa,2,Población Desocupada,30133,Pueblo Viejo,3
1,Población Económicamente Activa,2,Población Desocupada,30135,Rafael Delgado,1
1,Población Económicamente Activa,2,Población Desocupada,30136,Rafael Lucio,3
1,Población Económicamente Activa,2,Población Desocupada,30145,Soconusco,1
1,Población Económicamente Activa,2,Población Desocupada,30149,Soteapan,4
1,Población Económicamente Activa,2,Población Desocupada,30160,Álamo Temapache,1
1,Población Económicamente Activa,2,Población Desocupada,30175,Tihuatlán,1
1,Población Económicamente Activa,2,Población Desocupada,30181,Tlalixcoyan,1
1,Población Económicamente Activa,2,Población Desocupada,30193,Veracruz,61
1,Población Económicamente Activa,2,Población Desocupada,30201,Zongolica,1
1,Población Económicamente Activa,2,Población Desocupada,31002,Acanceh,4
1,Población Económicamente Activa,2,Población Desocupada,31027,Dzidzantún,3
1,Población Económicamente Activa,2,Población Desocupada,31031,Dzoncauich,3
1,Población Económicamente Activa,2,Población Desocupada,31033,Halachó,2
1,Población Económicamente Activa,2,Población Desocupada,31035,Hoctún,1
1,Población Económicamente Activa,2,Población Desocupada,31040,Izamal,2
1,Población Económicamente Activa,2,Población Desocupada,31041,Kanasín,11
1,Población Económicamente Activa,2,Población Desocupada,31050,Mérida,55
1,Población Económicamente Activa,2,Población Desocupada,31056,Oxkutzcab,1
1,Población Económicamente Activa,2,Población Desocupada,31059,Progreso,6
1,Población Económicamente Activa,2,Población Desocupada,31065,San Felipe,1
1,Población Económicamente Activa,2,Población Desocupada,31070,Sucilá,1
1,Población Económicamente Activa,2,Población Desocupada,31089,Ticul,3
1,Población Económicamente Activa,2,Población Desocupada,31096,Tizimín,5
1,Población Económicamente Activa,2,Población Desocupada,31101,Umán,1
1,Población Económicamente Activa,2,Población Desocupada,31102,Valladolid,2
1,Población Económicamente Activa,2,Población Desocupada,32005,Calera,4
1,Población Económicamente Activa,2,Población Desocupada,32006,Cañitas de Felipe Pescador,5
1,Población Económicamente Activa,2,Población Desocupada,32007,Concepción del Oro,1
1,Población Económicamente Activa,2,Población Desocupada,32010,Fresnillo,18
1,Población Económicamente Activa,2,Población Desocupada,32011,Trinidad García de la Cadena,1
1,Población Económicamente Activa,2,Población Desocupada,32016,General Pánfilo Natera,1
1,Población Económicamente Activa,2,Población Desocupada,32017,Guadalupe,72
1,Población Económicamente Activa,2,Población Desocupada,32019,Jalpa,5
1,Población Económicamente Activa,2,Población Desocupada,32020,Jerez,5
1,Población Económicamente Activa,2,Población Desocupada,32024,Loreto,11
1,Población Económicamente Activa,2,Población Desocupada,32026,Mazapil,1
1,Población Económicamente Activa,2,Población Desocupada,32029,Miguel Auza,2
1,Población Económicamente Activa,2,Población Desocupada,32031,Monte Escobedo,1
1,Población Económicamente Activa,2,Población Desocupada,32034,Nochistlán de Mejía,1
1,Población Económicamente Activa,2,Población Desocupada,32036,Ojocaliente,4
1,Población Económicamente Activa,2,Población Desocupada,32038,Pinos,6
1,Población Económicamente Activa,2,Población Desocupada,32039,Río Grande,4
1,Población Económicamente Activa,2,Población Desocupada,32042,Sombrerete,2
1,Población Económicamente Activa,2,Población Desocupada,32048,Tlaltenango de Sánchez Román,2
1,Población Económicamente Activa,2,Población Desocupada,32049,Valparaíso,1
1,Población Económicamente Activa,2,Población Desocupada,32051,Villa de Cos,3
1,Población Económicamente Activa,2,Población Desocupada,32052,Villa García,3
1,Población Económicamente Activa,2,Población Desocupada,32053,Villa González Ortega,2
1,Población Económicamente Activa,2,Población Desocupada,32056,Zacatecas,73
1,Población Económicamente Activa,2,Población Desocupada,32057,Trancoso,1
2,Población no Económicamente Activa,3,Disponibles,1001,Aguascalientes,331
2,Población no Económicamente Activa,3,Disponibles,1002,Asientos,16
2,Población no Económicamente Activa,3,Disponibles,1003,Calvillo,17
2,Población no Económicamente Activa,3,Disponibles,1004,Cosío,7
2,Población no Económicamente Activa,3,Disponibles,1005,Jesús María,72
2,Población no Económicamente Activa,3,Disponibles,1006,Pabellón de Arteaga,14
2,Población no Económicamente Activa,3,Disponibles,1007,Rincón de Romos,62
2,Población no Económicamente Activa,3,Disponibles,1009,Tepezalá,12
2,Población no Económicamente Activa,3,Disponibles,1010,El Llano,1
2,Población no Económicamente Activa,3,Disponibles,1011,San Francisco de los Romo,19
2,Población no Económicamente Activa,3,Disponibles,2001,Ensenada,101
2,Población no Económicamente Activa,3,Disponibles,2002,Mexicali,201
2,Población no Económicamente Activa,3,Disponibles,2003,Tecate,46
2,Población no Económicamente Activa,3,Disponibles,2004,Tijuana,413
2,Población no Económicamente Activa,3,Disponibles,2005,Playas de Rosarito,23
2,Población no Económicamente Activa,3,Disponibles,3001,Comondú,10
2,Población no Económicamente Activa,3,Disponibles,3002,Mulegé,28
2,Población no Económicamente Activa,3,Disponibles,3003,La Paz,329
2,Población no Económicamente Activa,3,Disponibles,3008,Los Cabos,98
2,Población no Económicamente Activa,3,Disponibles,3009,Loreto,6
2,Población no Económicamente Activa,3,Disponibles,4001,Calkiní,48
2,Población no Económicamente Activa,3,Disponibles,4002,Campeche,313
2,Población no Económicamente Activa,3,Disponibles,4003,Carmen,268
2,Población no Económicamente Activa,3,Disponibles,4004,Champotón,55
2,Población no Económicamente Activa,3,Disponibles,4005,Hecelchakán,16
2,Población no Económicamente Activa,3,Disponibles,4006,Hopelchén,5
2,Población no Económicamente Activa,3,Disponibles,4007,Palizada,5
2,Población no Económicamente Activa,3,Disponibles,4009,Escárcega,17
2,Población no Económicamente Activa,3,Disponibles,4010,Calakmul,4
2,Población no Económicamente Activa,3,Disponibles,4011,Candelaria,21
2,Población no Económicamente Activa,3,Disponibles,5002,Acuña,2
2,Población no Económicamente Activa,3,Disponibles,5004,Arteaga,9
2,Población no Económicamente Activa,3,Disponibles,5006,Castaños,3
2,Población no Económicamente Activa,3,Disponibles,5009,Francisco I. Madero,5
2,Población no Económicamente Activa,3,Disponibles,5011,General Cepeda,1
2,Población no Económicamente Activa,3,Disponibles,5017,Matamoros,29
2,Población no Económicamente Activa,3,Disponibles,5018,Monclova,10
2,Población no Económicamente Activa,3,Disponibles,5020,Múzquiz,9
2,Población no Económicamente Activa,3,Disponibles,5023,Ocampo,3
2,Población no Económicamente Activa,3,Disponibles,5024,Parras,2
2,Población no Económicamente Activa,3,Disponibles,5025,Piedras Negras,7
2,Población no Económicamente Activa,3,Disponibles,5027,Ramos Arizpe,12
2,Población no Económicamente Activa,3,Disponibles,5028,Sabinas,3
2,Población no Económicamente Activa,3,Disponibles,5030,Saltillo,75
2,Población no Económicamente Activa,3,Disponibles,5031,San Buenaventura,2
2,Población no Económicamente Activa,3,Disponibles,5033,San Pedro,9
2,Población no Económicamente Activa,3,Disponibles,5035,Torreón,142
2,Población no Económicamente Activa,3,Disponibles,5036,Viesca,16
2,Población no Económicamente Activa,3,Disponibles,6001,Armería,31
2,Población no Económicamente Activa,3,Disponibles,6002,Colima,262
2,Población no Económicamente Activa,3,Disponibles,6003,Comala,27
2,Población no Económicamente Activa,3,Disponibles,6004,Coquimatlán,13
2,Población no Económicamente Activa,3,Disponibles,6005,Cuauhtémoc,27
2,Población no Económicamente Activa,3,Disponibles,6007,Manzanillo,117
2,Población no Económicamente Activa,3,Disponibles,6008,Minatitlán,24
2,Población no Económicamente Activa,3,Disponibles,6009,Tecomán,88
2,Población no Económicamente Activa,3,Disponibles,6010,Villa de Álvarez,134
2,Población no Económicamente Activa,3,Disponibles,7002,Acala,10
2,Población no Económicamente Activa,3,Disponibles,7003,Acapetahua,2
2,Población no Económicamente Activa,3,Disponibles,7006,Amatenango de la Frontera,2
2,Población no Económicamente Activa,3,Disponibles,7009,Arriaga,7
2,Población no Económicamente Activa,3,Disponibles,7012,Berriozábal,8
2,Población no Económicamente Activa,3,Disponibles,7017,Cintalapa,19
2,Población no Económicamente Activa,3,Disponibles,7018,Coapilla,4
2,Población no Económicamente Activa,3,Disponibles,7019,Comitán de Domínguez,12
2,Población no Económicamente Activa,3,Disponibles,7020,La Concordia,7
2,Población no Económicamente Activa,3,Disponibles,7027,Chiapa de Corzo,37
2,Población no Económicamente Activa,3,Disponibles,7031,Chilón,6
2,Población no Económicamente Activa,3,Disponibles,7034,Frontera Comalapa,2
2,Población no Económicamente Activa,3,Disponibles,7037,Huehuetán,13
2,Población no Económicamente Activa,3,Disponibles,7040,Huixtla,8
2,Población no Económicamente Activa,3,Disponibles,7041,La Independencia,6
2,Población no Económicamente Activa,3,Disponibles,7045,Ixtapangajoya,14
2,Población no Económicamente Activa,3,Disponibles,7048,Juárez,1
2,Población no Económicamente Activa,3,Disponibles,7051,Mapastepec,8
2,Población no Económicamente Activa,3,Disponibles,7052,Las Margaritas,16
2,Población no Económicamente Activa,3,Disponibles,7054,Mazatán,1
2,Población no Económicamente Activa,3,Disponibles,7055,Metapa,4
2,Población no Económicamente Activa,3,Disponibles,7057,Motozintla,7
2,Población no Económicamente Activa,3,Disponibles,7059,Ocosingo,8
2,Población no Económicamente Activa,3,Disponibles,7061,Ocozocoautla de Espinosa,1
2,Población no Económicamente Activa,3,Disponibles,7063,Osumacinta,5
2,Población no Económicamente Activa,3,Disponibles,7065,Palenque,16
2,Población no Económicamente Activa,3,Disponibles,7068,Pichucalco,11
2,Población no Económicamente Activa,3,Disponibles,7069,Pijijiapan,11
2,Población no Económicamente Activa,3,Disponibles,7076,Sabanilla,1
2,Población no Económicamente Activa,3,Disponibles,7077,Salto de Agua,8
2,Población no Económicamente Activa,3,Disponibles,7078,San Cristóbal de las Casas,29
2,Población no Económicamente Activa,3,Disponibles,7080,Siltepec,9
2,Población no Económicamente Activa,3,Disponibles,7086,Suchiapa,4
2,Población no Económicamente Activa,3,Disponibles,7087,Suchiate,7
2,Población no Económicamente Activa,3,Disponibles,7089,Tapachula,515
2,Población no Económicamente Activa,3,Disponibles,7092,Tecpatán,6
2,Población no Económicamente Activa,3,Disponibles,7097,Tonalá,16
2,Población no Económicamente Activa,3,Disponibles,7099,La Trinitaria,6
2,Población no Económicamente Activa,3,Disponibles,7101,Tuxtla Gutiérrez,389
2,Población no Económicamente Activa,3,Disponibles,7102,Tuxtla Chico,8
2,Población no Económicamente Activa,3,Disponibles,7103,Tuzantán,5
2,Población no Económicamente Activa,3,Disponibles,7105,Unión Juárez,13
2,Población no Económicamente Activa,3,Disponibles,7106,Venustiano Carranza,13
2,Población no Económicamente Activa,3,Disponibles,7107,Villa Corzo,14
2,Población no Económicamente Activa,3,Disponibles,7108,Villaflores,15
2,Población no Económicamente Activa,3,Disponibles,7109,Yajalón,10
2,Población no Económicamente Activa,3,Disponibles,7114,Benemérito de las Américas,4
2,Población no Económicamente Activa,3,Disponibles,7117,Montecristo de Guerrero,2
2,Población no Económicamente Activa,3,Disponibles,8001,Ahumada,7
2,Población no Económicamente Activa,3,Disponibles,8004,Aquiles Serdán,2
2,Población no Económicamente Activa,3,Disponibles,8011,Camargo,5
2,Población no Económicamente Activa,3,Disponibles,8013,Casas Grandes,1
2,Población no Económicamente Activa,3,Disponibles,8014,Coronado,2
2,Población no Económicamente Activa,3,Disponibles,8017,Cuauhtémoc,18
2,Población no Económicamente Activa,3,Disponibles,8019,Chihuahua,361
2,Población no Económicamente Activa,3,Disponibles,8020,Chínipas,4
2,Población no Económicamente Activa,3,Disponibles,8021,Delicias,23
2,Población no Económicamente Activa,3,Disponibles,8027,Guachochi,33
2,Población no Económicamente Activa,3,Disponibles,8031,Guerrero,5
2,Población no Económicamente Activa,3,Disponibles,8032,Hidalgo del Parral,9
2,Población no Económicamente Activa,3,Disponibles,8033,Huejotitán,6
2,Población no Económicamente Activa,3,Disponibles,8035,Janos,5
2,Población no Económicamente Activa,3,Disponibles,8036,Jiménez,3
2,Población no Económicamente Activa,3,Disponibles,8037,Juárez,191
2,Población no Económicamente Activa,3,Disponibles,8039,López,5
2,Población no Económicamente Activa,3,Disponibles,8040,Madera,16
2,Población no Económicamente Activa,3,Disponibles,8042,Manuel Benavides,1
2,Población no Económicamente Activa,3,Disponibles,8045,Meoqui,13
2,Población no Económicamente Activa,3,Disponibles,8050,Nuevo Casas Grandes,2
2,Población no Económicamente Activa,3,Disponibles,8055,Rosales,12
2,Población no Económicamente Activa,3,Disponibles,8060,Santa Bárbara,5
2,Población no Económicamente Activa,3,Disponibles,8062,Saucillo,22
2,Población no Económicamente Activa,3,Disponibles,9002,Azcapotzalco,39
2,Población no Económicamente Activa,3,Disponibles,9003,Coyoacán,102
2,Población no Económicamente Activa,3,Disponibles,9004,Cuajimalpa de Morelos,38
2,Población no Económicamente Activa,3,Disponibles,9005,Gustavo A. Madero,131
2,Población no Económicamente Activa,3,Disponibles,9006,Iztacalco,31
2,Población no Económicamente Activa,3,Disponibles,9007,Iztapalapa,168
2,Población no Económicamente Activa,3,Disponibles,9008,La Magdalena Contreras,32
2,Población no Económicamente Activa,3,Disponibles,9009,Milpa Alta,9
2,Población no Económicamente Activa,3,Disponibles,9010,Álvaro Obregón,115
2,Población no Económicamente Activa,3,Disponibles,9011,Tláhuac,49
2,Población no Económicamente Activa,3,Disponibles,9012,Tlalpan,117
2,Población no Económicamente Activa,3,Disponibles,9013,Xochimilco,74
2,Población no Económicamente Activa,3,Disponibles,9014,Benito Juárez,27
2,Población no Económicamente Activa,3,Disponibles,9015,Cuauhtémoc,54
2,Población no Económicamente Activa,3,Disponibles,9016,Miguel Hidalgo,16
2,Población no Económicamente Activa,3,Disponibles,9017,Venustiano Carranza,41
2,Población no Económicamente Activa,3,Disponibles,10001,Canatlán,9
2,Población no Económicamente Activa,3,Disponibles,10003,Coneto de Comonfort,2
2,Población no Económicamente Activa,3,Disponibles,10004,Cuencamé,26
2,Población no Económicamente Activa,3,Disponibles,10005,Durango,364
2,Población no Económicamente Activa,3,Disponibles,10007,Gómez Palacio,92
2,Población no Económicamente Activa,3,Disponibles,10008,Guadalupe Victoria,1
2,Población no Económicamente Activa,3,Disponibles,10012,Lerdo,17
2,Población no Económicamente Activa,3,Disponibles,10013,Mapimí,5
2,Población no Económicamente Activa,3,Disponibles,10014,Mezquital,8
2,Población no Económicamente Activa,3,Disponibles,10016,Nombre de Dios,7
2,Población no Económicamente Activa,3,Disponibles,10020,Pánuco de Coronado,31
2,Población no Económicamente Activa,3,Disponibles,10021,Peñón Blanco,5
2,Población no Económicamente Activa,3,Disponibles,10022,Poanas,2
2,Población no Económicamente Activa,3,Disponibles,10023,Pueblo Nuevo,4
2,Población no Económicamente Activa,3,Disponibles,10024,Rodeo,12
2,Población no Económicamente Activa,3,Disponibles,10026,San Dimas,3
2,Población no Económicamente Activa,3,Disponibles,10027,San Juan de Guadalupe,12
2,Población no Económicamente Activa,3,Disponibles,10028,San Juan del Río,2
2,Población no Económicamente Activa,3,Disponibles,10032,Santiago Papasquiaro,11
2,Población no Económicamente Activa,3,Disponibles,10035,Tepehuanes,13
2,Población no Económicamente Activa,3,Disponibles,10036,Tlahualilo,14
2,Población no Económicamente Activa,3,Disponibles,11001,Abasolo,3
2,Población no Económicamente Activa,3,Disponibles,11002,Acámbaro,30
2,Población no Económicamente Activa,3,Disponibles,11003,San Miguel de Allende,21
2,Población no Económicamente Activa,3,Disponibles,11004,Apaseo el Alto,5
2,Población no Económicamente Activa,3,Disponibles,11005,Apaseo el Grande,6
2,Población no Económicamente Activa,3,Disponibles,11007,Celaya,73
2,Población no Económicamente Activa,3,Disponibles,11008,Manuel Doblado,4
2,Población no Económicamente Activa,3,Disponibles,11011,Cortazar,16
2,Población no Económicamente Activa,3,Disponibles,11013,Doctor Mora,8
2,Población no Económicamente Activa,3,Disponibles,11014,Dolores Hidalgo Cuna de la Independencia Nacional,36
2,Población no Económicamente Activa,3,Disponibles,11015,Guanajuato,16
2,Población no Económicamente Activa,3,Disponibles,11017,Irapuato,36
2,Población no Económicamente Activa,3,Disponibles,11019,Jerécuaro,27
2,Población no Económicamente Activa,3,Disponibles,11020,León,646
2,Población no Económicamente Activa,3,Disponibles,11021,Moroleón,2
2,Población no Económicamente Activa,3,Disponibles,11022,Ocampo,5
2,Población no Económicamente Activa,3,Disponibles,11023,Pénjamo,19
2,Población no Económicamente Activa,3,Disponibles,11024,Pueblo Nuevo,1
2,Población no Económicamente Activa,3,Disponibles,11025,Purísima del Rincón,24
2,Población no Económicamente Activa,3,Disponibles,11027,Salamanca,40
2,Población no Económicamente Activa,3,Disponibles,11029,San Diego de la Unión,4
2,Población no Económicamente Activa,3,Disponibles,11030,San Felipe,8
2,Población no Económicamente Activa,3,Disponibles,11031,San Francisco del Rincón,30
2,Población no Económicamente Activa,3,Disponibles,11032,San José Iturbide,28
2,Población no Económicamente Activa,3,Disponibles,11033,San Luis de la Paz,19
2,Población no Económicamente Activa,3,Disponibles,11034,Santa Catarina,12
2,Población no Económicamente Activa,3,Disponibles,11035,Santa Cruz de Juventino Rosas,11
2,Población no Económicamente Activa,3,Disponibles,11037,Silao de la Victoria,9
2,Población no Económicamente Activa,3,Disponibles,11039,Tarimoro,17
2,Población no Económicamente Activa,3,Disponibles,11042,Valle de Santiago,25
2,Población no Económicamente Activa,3,Disponibles,11044,Villagrán,11
2,Población no Económicamente Activa,3,Disponibles,11046,Yuriria,8
2,Población no Económicamente Activa,3,Disponibles,12001,Acapulco de Juárez,458
2,Población no Económicamente Activa,3,Disponibles,12024,Cualác,1
2,Población no Económicamente Activa,3,Disponibles,12027,Cutzamala de Pinzón,8
2,Población no Económicamente Activa,3,Disponibles,12029,Chilpancingo de los Bravo,13
2,Población no Económicamente Activa,3,Disponibles,12030,Florencio Villarreal,5
2,Población no Económicamente Activa,3,Disponibles,12032,General Heliodoro Castillo,1
2,Población no Económicamente Activa,3,Disponibles,12034,Huitzuco de los Figueroa,2
2,Población no Económicamente Activa,3,Disponibles,12035,Iguala de la Independencia,14
2,Población no Económicamente Activa,3,Disponibles,12038,Zihuatanejo de Azueta,14
2,Población no Económicamente Activa,3,Disponibles,12045,Olinalá,11
2,Población no Económicamente Activa,3,Disponibles,12048,Petatlán,7
2,Población no Económicamente Activa,3,Disponibles,12050,Pungarabato,6
2,Población no Económicamente Activa,3,Disponibles,12053,San Marcos,6
2,Población no Económicamente Activa,3,Disponibles,12059,Tepecoacuilco de Trujano,4
2,Población no Económicamente Activa,3,Disponibles,12060,Tetipac,5
2,Población no Económicamente Activa,3,Disponibles,12061,Tixtla de Guerrero,6
2,Población no Económicamente Activa,3,Disponibles,12064,Tlalchapa,3
2,Población no Económicamente Activa,3,Disponibles,12065,Tlalixtaquilla de Maldonado,1
2,Población no Económicamente Activa,3,Disponibles,12074,Zitlala,3
2,Población no Económicamente Activa,3,Disponibles,12078,Cochoapa el Grande,4
2,Población no Económicamente Activa,3,Disponibles,13001,Acatlán,8
2,Población no Económicamente Activa,3,Disponibles,13002,Acaxochitlán,2
2,Población no Económicamente Activa,3,Disponibles,13003,Actopan,2
2,Población no Económicamente Activa,3,Disponibles,13004,Agua Blanca de Iturbide,20
2,Población no Económicamente Activa,3,Disponibles,13007,Almoloya,3
2,Población no Económicamente Activa,3,Disponibles,13008,Apan,4
2,Población no Económicamente Activa,3,Disponibles,13010,Atitalaquia,8
2,Población no Económicamente Activa,3,Disponibles,13011,Atlapexco,2
2,Población no Económicamente Activa,3,Disponibles,13012,Atotonilco el Grande,7
2,Población no Económicamente Activa,3,Disponibles,13013,Atotonilco de Tula,13
2,Población no Económicamente Activa,3,Disponibles,13014,Calnali,2
2,Población no Económicamente Activa,3,Disponibles,13016,Cuautepec de Hinojosa,3
2,Población no Económicamente Activa,3,Disponibles,13018,Chapulhuacán,1
2,Población no Económicamente Activa,3,Disponibles,13019,Chilcuautla,1
2,Población no Económicamente Activa,3,Disponibles,13025,Huautla,1
2,Población no Económicamente Activa,3,Disponibles,13028,Huejutla de Reyes,17
2,Población no Económicamente Activa,3,Disponibles,13029,Huichapan,11
2,Población no Económicamente Activa,3,Disponibles,13030,Ixmiquilpan,10
2,Población no Económicamente Activa,3,Disponibles,13036,San Agustín Metzquititlán,4
2,Población no Económicamente Activa,3,Disponibles,13041,Mixquiahuala de Juárez,6
2,Población no Económicamente Activa,3,Disponibles,13046,San Felipe Orizatlán,4
2,Población no Económicamente Activa,3,Disponibles,13047,Pacula,5
2,Población no Económicamente Activa,3,Disponibles,13048,Pachuca de Soto,264
2,Población no Económicamente Activa,3,Disponibles,13050,Progreso de Obregón,5
2,Población no Económicamente Activa,3,Disponibles,13051,Mineral de la Reforma,109
2,Población no Económicamente Activa,3,Disponibles,13052,San Agustín Tlaxiaca,2
2,Población no Económicamente Activa,3,Disponibles,13053,San Bartolo Tutotepec,7
2,Población no Económicamente Activa,3,Disponibles,13054,San Salvador,5
2,Población no Económicamente Activa,3,Disponibles,13055,Santiago de Anaya,12
2,Población no Económicamente Activa,3,Disponibles,13056,Santiago Tulantepec de Lugo Guerrero,2
2,Población no Económicamente Activa,3,Disponibles,13058,Tasquillo,7
2,Población no Económicamente Activa,3,Disponibles,13059,Tecozautla,9
2,Población no Económicamente Activa,3,Disponibles,13061,Tepeapulco,15
2,Población no Económicamente Activa,3,Disponibles,13063,Tepeji del Río de Ocampo,11
2,Población no Económicamente Activa,3,Disponibles,13069,Tizayuca,13
2,Población no Económicamente Activa,3,Disponibles,13070,Tlahuelilpan,2
2,Población no Económicamente Activa,3,Disponibles,13071,Tlahuiltepa,8
2,Población no Económicamente Activa,3,Disponibles,13073,Tlanchinol,10
2,Población no Económicamente Activa,3,Disponibles,13074,Tlaxcoapan,5
2,Población no Económicamente Activa,3,Disponibles,13076,Tula de Allende,11
2,Población no Económicamente Activa,3,Disponibles,13077,Tulancingo de Bravo,19
2,Población no Económicamente Activa,3,Disponibles,13078,Xochiatipan,2
2,Población no Económicamente Activa,3,Disponibles,13081,Zacualtipán de Ángeles,3
2,Población no Económicamente Activa,3,Disponibles,13083,Zempoala,3
2,Población no Económicamente Activa,3,Disponibles,13084,Zimapán,8
2,Población no Económicamente Activa,3,Disponibles,14003,Ahualulco de Mercado,2
2,Población no Económicamente Activa,3,Disponibles,14013,Atotonilco el Alto,3
2,Población no Económicamente Activa,3,Disponibles,14015,Autlán de Navarro,2
2,Población no Económicamente Activa,3,Disponibles,14021,Casimiro Castillo,5
2,Población no Económicamente Activa,3,Disponibles,14022,Cihuatlán,1
2,Población no Económicamente Activa,3,Disponibles,14023,Zapotlán el Grande,1
2,Población no Económicamente Activa,3,Disponibles,14024,Cocula,3
2,Población no Económicamente Activa,3,Disponibles,14027,Cuautitlán de García Barragán,2
2,Población no Económicamente Activa,3,Disponibles,14030,Chapala,3
2,Población no Económicamente Activa,3,Disponibles,14031,Chimaltitán,5
2,Población no Económicamente Activa,3,Disponibles,14032,Chiquilistlán,6
2,Población no Económicamente Activa,3,Disponibles,14037,El Grullo,4
2,Población no Económicamente Activa,3,Disponibles,14038,Guachinango,5
2,Población no Económicamente Activa,3,Disponibles,14039,Guadalajara,112
2,Población no Económicamente Activa,3,Disponibles,14046,Jalostotitlán,1
2,Población no Económicamente Activa,3,Disponibles,14047,Jamay,4
2,Población no Económicamente Activa,3,Disponibles,14050,Jocotepec,1
2,Población no Económicamente Activa,3,Disponibles,14053,Lagos de Moreno,2
2,Población no Económicamente Activa,3,Disponibles,14058,Mascota,1
2,Población no Económicamente Activa,3,Disponibles,14059,Mazamitla,3
2,Población no Económicamente Activa,3,Disponibles,14063,Ocotlán,4
2,Población no Económicamente Activa,3,Disponibles,14064,Ojuelos de Jalisco,2
2,Población no Económicamente Activa,3,Disponibles,14067,Puerto Vallarta,9
2,Población no Económicamente Activa,3,Disponibles,14070,El Salto,11
2,Población no Económicamente Activa,3,Disponibles,14073,San Juan de los Lagos,5
2,Población no Económicamente Activa,3,Disponibles,14074,San Julián,1
2,Población no Económicamente Activa,3,Disponibles,14083,Tala,4
2,Población no Económicamente Activa,3,Disponibles,14091,Teocaltiche,2
2,Población no Económicamente Activa,3,Disponibles,14093,Tepatitlán de Morelos,3
2,Población no Económicamente Activa,3,Disponibles,14096,Tizapán el Alto,2
2,Población no Económicamente Activa,3,Disponibles,14097,Tlajomulco de Zúñiga,23
2,Población no Económicamente Activa,3,Disponibles,14098,San Pedro Tlaquepaque,73
2,Población no Económicamente Activa,3,Disponibles,14100,Tomatlán,2
2,Población no Económicamente Activa,3,Disponibles,14101,Tonalá,60
2,Población no Económicamente Activa,3,Disponibles,14105,Tototlán,2
2,Población no Económicamente Activa,3,Disponibles,14115,Villa Guerrero,2
2,Población no Económicamente Activa,3,Disponibles,14120,Zapopan,80
2,Población no Económicamente Activa,3,Disponibles,14124,Zapotlanejo,4
2,Población no Económicamente Activa,3,Disponibles,14125,San Ignacio Cerro Gordo,2
2,Población no Económicamente Activa,3,Disponibles,15002,Acolman,14
2,Población no Económicamente Activa,3,Disponibles,15005,Almoloya de Juárez,5
2,Población no Económicamente Activa,3,Disponibles,15010,Apaxco,4
2,Población no Económicamente Activa,3,Disponibles,15011,Atenco,6
2,Población no Económicamente Activa,3,Disponibles,15013,Atizapán de Zaragoza,27
2,Población no Económicamente Activa,3,Disponibles,15018,Calimaya,7
2,Población no Económicamente Activa,3,Disponibles,15020,Coacalco de Berriozábal,27
2,Población no Económicamente Activa,3,Disponibles,15021,Coatepec Harinas,1
2,Población no Económicamente Activa,3,Disponibles,15025,Chalco,7
2,Población no Económicamente Activa,3,Disponibles,15028,Chiautla,1
2,Población no Económicamente Activa,3,Disponibles,15029,Chicoloapan,2
2,Población no Económicamente Activa,3,Disponibles,15030,Chiconcuac,1
2,Población no Económicamente Activa,3,Disponibles,15031,Chimalhuacán,53
2,Población no Económicamente Activa,3,Disponibles,15033,Ecatepec de Morelos,105
2,Población no Económicamente Activa,3,Disponibles,15037,Huixquilucan,9
2,Población no Económicamente Activa,3,Disponibles,15039,Ixtapaluca,22
2,Población no Económicamente Activa,3,Disponibles,15047,Jiquipilco,1
2,Población no Económicamente Activa,3,Disponibles,15051,Lerma,7
2,Población no Económicamente Activa,3,Disponibles,15053,Melchor Ocampo,1
2,Población no Económicamente Activa,3,Disponibles,15054,Metepec,19
2,Población no Económicamente Activa,3,Disponibles,15057,Naucalpan de Juárez,20
2,Población no Económicamente Activa,3,Disponibles,15058,Nezahualcóyotl,41
2,Población no Económicamente Activa,3,Disponibles,15059,Nextlalpan,13
2,Población no Económicamente Activa,3,Disponibles,15060,Nicolás Romero,2
2,Población no Económicamente Activa,3,Disponibles,15062,Ocoyoacac,6
2,Población no Económicamente Activa,3,Disponibles,15067,Otzolotepec,2
2,Población no Económicamente Activa,3,Disponibles,15070,La Paz,5
2,Población no Económicamente Activa,3,Disponibles,15076,San Mateo Atenco,12
2,Población no Económicamente Activa,3,Disponibles,15081,Tecámac,32
2,Población no Económicamente Activa,3,Disponibles,15082,Tejupilco,1
2,Población no Económicamente Activa,3,Disponibles,15084,Temascalapa,3
2,Población no Económicamente Activa,3,Disponibles,15085,Temascalcingo,5
2,Población no Económicamente Activa,3,Disponibles,15088,Tenancingo,2
2,Población no Económicamente Activa,3,Disponibles,15092,Teotihuacán,2
