Salary Group ID,Salary Group,Number of Inhabitants,Municipality ID,Municipality,Households
1,< $2k,1,20015,Coatecas Altas,2120
1,< $2k,1,20019,Concepción Pápalo,416
1,< $2k,1,20021,Cosolapa,1238
1,< $2k,1,20030,El Espinal,2192
1,< $2k,1,20034,Guadalupe de Ramírez,706
1,< $2k,1,20039,Heroica Ciudad de Huajuapan de León,404
1,< $2k,1,20041,Huautla de Jiménez,1948
1,< $2k,1,20042,Ixtlán de Juárez,1611
1,< $2k,1,20043,Juchitán de Zaragoza,6251
1,< $2k,1,20044,Loma Bonita,654
1,< $2k,1,20052,Magdalena Tequisistlán,3318
1,< $2k,1,20059,Miahuatlán de Porfirio Díaz,5353
1,< $2k,1,20067,Oaxaca de Juárez,12259
1,< $2k,1,20069,La Pe,409
1,< $2k,1,20079,Salina Cruz,4888
1,< $2k,1,20081,San Agustín Atenango,2196
1,< $2k,1,20085,San Agustín Loxicha,1286
1,< $2k,1,20124,San Blas Atempa,603
1,< $2k,1,20134,San Felipe Jalapa de Díaz,557
1,< $2k,1,20141,San Francisco del Mar,1720
1,< $2k,1,20142,San Francisco Huehuetlán,1068
1,< $2k,1,20150,San Francisco Telixtlahuaca,1413
1,< $2k,1,20153,San Gabriel Mixtepec,1941
1,< $2k,1,20167,San José del Peñasco,508
1,< $2k,1,20184,San Juan Bautista Tuxtepec,5863
1,< $2k,1,20185,San Juan Cacahuatepec,1446
1,< $2k,1,20190,San Juan Cotzocón,2344
1,< $2k,1,20198,San Juan Guichicovi,2494
1,< $2k,1,20207,San Juan Mazatlán,1123
1,< $2k,1,20208,San Juan Mixtepec,2392
1,< $2k,1,20220,San Juan Tepeuxila,1675
1,< $2k,1,20225,San Lorenzo,1780
1,< $2k,1,20247,Capulálpam de Méndez,840
1,< $2k,1,20253,San Mateo Piñas,804
1,< $2k,1,20278,San Miguel Soyaltepec,3030
1,< $2k,1,20285,San Miguel Tlacamama,2834
1,< $2k,1,20293,San Pablo Etla,730
1,< $2k,1,20295,San Pablo Huixtepec,1794
1,< $2k,1,20298,San Pablo Villa de Mitla,628
1,< $2k,1,20300,San Pedro Amuzgos,649
1,< $2k,1,20307,San Pedro Huamelula,1407
1,< $2k,1,20309,San Pedro Ixcatlán,5310
1,< $2k,1,20310,San Pedro Ixtlahuaca,518
1,< $2k,1,20313,San Pedro Jocotipac,3114
1,< $2k,1,20315,San Pedro Mártir,970
1,< $2k,1,20318,San Pedro Mixtepec,914
1,< $2k,1,20324,San Pedro Pochutla,4113
1,< $2k,1,20330,San Pedro Teutila,3274
1,< $2k,1,20334,Villa de Tututepec,2714
1,< $2k,1,20344,San Sebastián Coatlán,1740
1,< $2k,1,20346,San Sebastián Nicananduta,1612
1,< $2k,1,20348,San Sebastián Tecomaxtlahuaca,1892
1,< $2k,1,20349,San Sebastián Teitipac,1113
1,< $2k,1,20350,San Sebastián Tutla,688
1,< $2k,1,20359,Santa Ana Yareni,2502
1,< $2k,1,20364,Santa Catarina Juquila,1527
1,< $2k,1,20368,Santa Catarina Minas,946
1,< $2k,1,20385,Santa Cruz Xoxocotlán,5528
1,< $2k,1,20390,Santa Lucía del Camino,2895
1,< $2k,1,20397,Heroica Ciudad de Tlaxiaco,5490
1,< $2k,1,20398,Ayoquezco de Aldama,1030
1,< $2k,1,20406,Santa María Chilchotla,4643
1,< $2k,1,20414,Santa María Huazolotitlán,1248
1,< $2k,1,20418,Santa María Jalapa del Marqués,1620
1,< $2k,1,20421,Santa María Mixtequilla,1272
1,< $2k,1,20424,Santa María Ozolotepec,1512
1,< $2k,1,20431,Santa María Tecomavaca,526
1,< $2k,1,20437,Santa María Tlahuitoltepec,2000
1,< $2k,1,20439,Santa María Tonameca,2749
1,< $2k,1,20447,Santa María Zacatepec,1016
1,< $2k,1,20454,Santiago Atitlán,922
1,< $2k,1,20466,Santiago Ixtayutla,1114
1,< $2k,1,20469,Santiago Juxtlahuaca,534
1,< $2k,1,20472,Santiago Laollaga,1707
1,< $2k,1,20474,Santiago Llano Grande,3986
1,< $2k,1,20482,Santiago Pinotepa Nacional,5022
1,< $2k,1,20485,Santiago Tapextla,680
1,< $2k,1,20515,Santo Domingo Tehuantepec,3640
1,< $2k,1,20517,Santo Domingo Tepuxtepec,798
1,< $2k,1,20519,Santo Domingo Tomaltepec,2126
1,< $2k,1,20525,Santo Domingo Zanatepec,3168
1,< $2k,1,20526,Santos Reyes Nopala,1744
1,< $2k,1,20527,Santos Reyes Pápalo,889
1,< $2k,1,20534,San Vicente Coatlán,407
1,< $2k,1,20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",364
1,< $2k,1,20551,Tlacolula de Matamoros,475
1,< $2k,1,20559,San Juan Bautista Valle Nacional,958
1,< $2k,1,20565,Villa de Zaachila,2128
1,< $2k,1,20570,Zimatlán de Álvarez,556
1,< $2k,1,21004,Acatzingo,979
1,< $2k,1,21005,Acteopan,833
1,< $2k,1,21008,Ahuazotepec,922
1,< $2k,1,21010,Ajalpan,981
1,< $2k,1,21013,Altepexi,901
1,< $2k,1,21014,Amixtlán,1722
1,< $2k,1,21015,Amozoc,2303
1,< $2k,1,21016,Aquixtla,2262
1,< $2k,1,21019,Atlixco,6894
1,< $2k,1,21043,Cuetzalan del Progreso,2796
1,< $2k,1,21045,Chalchicomula de Sesma,2128
1,< $2k,1,21048,Chiautzingo,2574
1,< $2k,1,21051,Chietla,7351
1,< $2k,1,21053,Chignahuapan,5481
1,< $2k,1,21063,Esperanza,891
1,< $2k,1,21066,Guadalupe,2560
1,< $2k,1,21069,Huaquechula,2496
1,< $2k,1,21071,Huauchinango,3773
1,< $2k,1,21074,Huejotzingo,1640
1,< $2k,1,21075,Hueyapan,3347
1,< $2k,1,21076,Hueytamalco,2271
1,< $2k,1,21079,Huitziltepec,2023
1,< $2k,1,21082,Ixcaquixtla,944
1,< $2k,1,21085,Izúcar de Matamoros,2397
1,< $2k,1,21087,Jolalpan,1468
1,< $2k,1,21089,Jopala,2236
1,< $2k,1,21096,Mazapiltepec de Juárez,3604
1,< $2k,1,21099,Cañada Morelos,3796
1,< $2k,1,21104,Nopalucan,2877
1,< $2k,1,21106,Ocoyucan,2108
1,< $2k,1,21110,Palmar de Bravo,1350
1,< $2k,1,21111,Pantepec,5124
1,< $2k,1,21114,Puebla,65594
1,< $2k,1,21117,Rafael Lara Grajales,1540
1,< $2k,1,21118,Los Reyes de Juárez,2545
1,< $2k,1,21119,San Andrés Cholula,9202
1,< $2k,1,21132,San Martín Texmelucan,1863
1,< $2k,1,21134,San Matías Tlalancaleca,836
1,< $2k,1,21139,San Pablo Anicano,1790
1,< $2k,1,21140,San Pedro Cholula,5407
1,< $2k,1,21142,San Salvador el Seco,2352
1,< $2k,1,21143,San Salvador el Verde,1682
1,< $2k,1,21144,San Salvador Huixcolotla,862
1,< $2k,1,21150,Huehuetlán el Grande,1888
1,< $2k,1,21152,Soltepec,1582
1,< $2k,1,21153,Tecali de Herrera,2074
1,< $2k,1,21154,Tecamachalco,10303
1,< $2k,1,21156,Tehuacán,10650
1,< $2k,1,21160,Teotlalco,3825
1,< $2k,1,21171,Tepeyahualco de Cuauhtémoc,738
1,< $2k,1,21174,Teziutlán,4441
1,< $2k,1,21177,Tlacotepec de Benito Juárez,875
1,< $2k,1,21179,Tlachichuca,1684
1,< $2k,1,21180,Tlahuapan,1503
1,< $2k,1,21186,Tlatlauquitepec,1800
1,< $2k,1,21197,Xicotepec,7049
1,< $2k,1,21199,Xiutetelco,947
1,< $2k,1,21205,Yehualtepec,6235
1,< $2k,1,21212,Zautla,1049
1,< $2k,1,21213,Zihuateutla,2162
1,< $2k,1,22001,Amealco de Bonfil,1918
1,< $2k,1,22003,Arroyo Seco,1596
1,< $2k,1,22004,Cadereyta de Montes,1336
1,< $2k,1,22005,Colón,854
1,< $2k,1,22006,Corregidora,4955
1,< $2k,1,22007,Ezequiel Montes,362
1,< $2k,1,22008,Huimilpan,1220
1,< $2k,1,22009,Jalpan de Serra,1587
1,< $2k,1,22010,Landa de Matamoros,2308
1,< $2k,1,22011,El Marqués,4286
1,< $2k,1,22012,Pedro Escobedo,484
1,< $2k,1,22014,Querétaro,33155
1,< $2k,1,22015,San Joaquín,530
1,< $2k,1,22016,San Juan del Río,9580
1,< $2k,1,22017,Tequisquiapan,1648
1,< $2k,1,22018,Tolimán,986
1,< $2k,1,23001,Cozumel,2418
1,< $2k,1,23002,Felipe Carrillo Puerto,1274
1,< $2k,1,23004,Othón P. Blanco,12090
1,< $2k,1,23005,Benito Juárez,23638
1,< $2k,1,23006,José María Morelos,3437
1,< $2k,1,23007,Lázaro Cárdenas,310
1,< $2k,1,23008,Solidaridad,4766
1,< $2k,1,23009,Tulum,1651
1,< $2k,1,23010,Bacalar,4628
1,< $2k,1,24001,Ahualulco,382
1,< $2k,1,24003,Aquismón,990
1,< $2k,1,24008,Cerritos,894
1,< $2k,1,24010,Ciudad del Maíz,988
1,< $2k,1,24011,Ciudad Fernández,2168
1,< $2k,1,24013,Ciudad Valles,9824
1,< $2k,1,24014,Coxcatlán,566
1,< $2k,1,24015,Charcas,343
1,< $2k,1,24016,Ebano,2556
1,< $2k,1,24017,Guadalcázar,796
1,< $2k,1,24018,Huehuetlán,819
1,< $2k,1,24019,Lagunillas,1745
1,< $2k,1,24020,Matehuala,853
1,< $2k,1,24021,Mexquitic de Carmona,3335
1,< $2k,1,24022,Moctezuma,1326
1,< $2k,1,24024,Rioverde,5272
1,< $2k,1,24025,Salinas,1685
1,< $2k,1,24027,San Ciro de Acosta,762
1,< $2k,1,24028,San Luis Potosí,22884
1,< $2k,1,24029,San Martín Chalchicuautla,1583
1,< $2k,1,24031,Santa Catarina,711
1,< $2k,1,24032,Santa María del Río,2436
1,< $2k,1,24035,Soledad de Graciano Sánchez,13605
1,< $2k,1,24036,Tamasopo,2648
1,< $2k,1,24037,Tamazunchale,4763
1,< $2k,1,24038,Tampacán,1140
1,< $2k,1,24040,Tamuín,1847
1,< $2k,1,24042,Tanquián de Escobedo,817
1,< $2k,1,24046,Villa de Arriaga,864
1,< $2k,1,24047,Villa de Guadalupe,717
1,< $2k,1,24049,Villa de Ramos,1864
1,< $2k,1,24050,Villa de Reyes,1723
1,< $2k,1,24051,Villa Hidalgo,1116
1,< $2k,1,24052,Villa Juárez,2168
1,< $2k,1,24053,Axtla de Terrazas,217
1,< $2k,1,24054,Xilitla,4454
1,< $2k,1,24056,Villa de Arista,620
1,< $2k,1,24057,Matlapa,876
1,< $2k,1,24058,El Naranjo,410
1,< $2k,1,25001,Ahome,19993
1,< $2k,1,25002,Angostura,1258
1,< $2k,1,25003,Badiraguato,1604
1,< $2k,1,25004,Concordia,931
1,< $2k,1,25005,Cosalá,1122
1,< $2k,1,25006,Culiacán,32419
1,< $2k,1,25007,Choix,2499
1,< $2k,1,25008,Elota,4012
1,< $2k,1,25009,Escuinapa,1158
1,< $2k,1,25010,El Fuerte,5097
1,< $2k,1,25011,Guasave,6292
1,< $2k,1,25012,Mazatlán,18355
1,< $2k,1,25013,Mocorito,2203
1,< $2k,1,25014,Rosario,932
1,< $2k,1,25015,Salvador Alvarado,4043
1,< $2k,1,25016,San Ignacio,229
1,< $2k,1,25017,Sinaloa,1290
1,< $2k,1,25018,Navolato,2644
1,< $2k,1,26001,Aconchi,247
1,< $2k,1,26002,Agua Prieta,5109
1,< $2k,1,26003,Alamos,1128
1,< $2k,1,26004,Altar,884
1,< $2k,1,26007,Atil,1423
1,< $2k,1,26008,Bacadéhuachi,609
1,< $2k,1,26012,Bácum,202
1,< $2k,1,26017,Caborca,3875
1,< $2k,1,26018,Cajeme,27716
1,< $2k,1,26019,Cananea,2126
1,< $2k,1,26025,Empalme,4317
1,< $2k,1,26026,Etchojoa,2528
1,< $2k,1,26029,Guaymas,6029
1,< $2k,1,26030,Hermosillo,39578
1,< $2k,1,26032,Huásabas,378
1,< $2k,1,26033,Huatabampo,4467
1,< $2k,1,26035,Imuris,1327
1,< $2k,1,26036,Magdalena,2888
1,< $2k,1,26037,Mazatán,552
1,< $2k,1,26042,Navojoa,5919
1,< $2k,1,26043,Nogales,7602
1,< $2k,1,26048,Puerto Peñasco,1544
1,< $2k,1,26049,Quiriego,177
1,< $2k,1,26052,Sahuaripa,1264
1,< $2k,1,26055,San Luis Río Colorado,10602
1,< $2k,1,26057,San Pedro de la Cueva,186
1,< $2k,1,26058,Santa Ana,395
1,< $2k,1,26060,Sáric,312
1,< $2k,1,26069,Yécora,432
1,< $2k,1,26071,Benito Juárez,2075
1,< $2k,1,26072,San Ignacio Río Muerto,228
1,< $2k,1,27001,Balancán,1391
1,< $2k,1,27002,Cárdenas,6194
1,< $2k,1,27003,Centla,1161
1,< $2k,1,27004,Centro,20922
1,< $2k,1,27005,Comalcalco,5767
1,< $2k,1,27006,Cunduacán,8255
1,< $2k,1,27007,Emiliano Zapata,1303
1,< $2k,1,27008,Huimanguillo,4661
1,< $2k,1,27009,Jalapa,798
1,< $2k,1,27010,Jalpa de Méndez,2726
1,< $2k,1,27011,Jonuta,3689
1,< $2k,1,27012,Macuspana,5521
1,< $2k,1,27013,Nacajuca,5027
1,< $2k,1,27014,Paraíso,2866
1,< $2k,1,27015,Tacotalpa,2838
1,< $2k,1,27016,Teapa,3749
1,< $2k,1,27017,Tenosique,5079
1,< $2k,1,28002,Aldama,1617
1,< $2k,1,28003,Altamira,6315
1,< $2k,1,28004,Antiguo Morelos,4182
1,< $2k,1,28005,Burgos,1525
1,< $2k,1,28006,Bustamante,948
1,< $2k,1,28009,Ciudad Madero,16623
1,< $2k,1,28012,González,2546
1,< $2k,1,28013,Güémez,1891
1,< $2k,1,28015,Gustavo Díaz Ordaz,1927
1,< $2k,1,28016,Hidalgo,3464
1,< $2k,1,28017,Jaumave,2508
1,< $2k,1,28019,Llera,1104
1,< $2k,1,28021,El Mante,9878
1,< $2k,1,28022,Matamoros,19124
1,< $2k,1,28027,Nuevo Laredo,15942
1,< $2k,1,28029,Ocampo,1842
1,< $2k,1,28030,Padilla,631
1,< $2k,1,28032,Reynosa,28499
1,< $2k,1,28033,Río Bravo,1521
1,< $2k,1,28034,San Carlos,1620
1,< $2k,1,28037,Soto la Marina,3064
1,< $2k,1,28038,Tampico,15015
1,< $2k,1,28039,Tula,361
1,< $2k,1,28040,Valle Hermoso,9690
1,< $2k,1,28041,Victoria,11062
1,< $2k,1,28042,Villagrán,1176
1,< $2k,1,28043,Xicoténcatl,1776
1,< $2k,1,29001,Amaxac de Guerrero,388
1,< $2k,1,29005,Apizaco,4166
1,< $2k,1,29006,Calpulalpan,867
1,< $2k,1,29007,El Carmen Tequexquitla,145
1,< $2k,1,29008,Cuapiaxtla,945
1,< $2k,1,29009,Cuaxomulco,1042
1,< $2k,1,29010,Chiautempan,2473
1,< $2k,1,29013,Huamantla,3201
1,< $2k,1,29014,Hueyotlipan,306
1,< $2k,1,29015,Ixtacuixtla de Mariano Matamoros,1166
1,< $2k,1,29018,Contla de Juan Cuamatzi,1119
1,< $2k,1,29019,Tepetitla de Lardizábal,384
1,< $2k,1,29021,Nanacamilpa de Mariano Arista,1226
1,< $2k,1,29023,Natívitas,766
1,< $2k,1,29024,Panotla,182
1,< $2k,1,29025,San Pablo del Monte,836
1,< $2k,1,29026,Santa Cruz Tlaxcala,1591
1,< $2k,1,29027,Tenancingo,391
1,< $2k,1,29028,Teolocholco,660
1,< $2k,1,29029,Tepeyanco,339
1,< $2k,1,29031,Tetla de la Solidaridad,1641
1,< $2k,1,29033,Tlaxcala,2210
1,< $2k,1,29034,Tlaxco,1019
1,< $2k,1,29035,Tocatlán,379
1,< $2k,1,29036,Totolac,400
1,< $2k,1,29037,Ziltlaltépec de Trinidad Sánchez Santos,564
1,< $2k,1,29038,Tzompantepec,208
1,< $2k,1,29039,Xaloztoc,188
1,< $2k,1,29040,Xaltocan,927
1,< $2k,1,29041,Papalotla de Xicohténcatl,1042
1,< $2k,1,29042,Xicohtzinco,560
1,< $2k,1,29043,Yauhquemehcan,1521
1,< $2k,1,29044,Zacatelco,1049
1,< $2k,1,29045,Benito Juárez,597
1,< $2k,1,29048,La Magdalena Tlaltelulco,393
1,< $2k,1,29051,San Jerónimo Zacualpan,201
1,< $2k,1,29054,San Lorenzo Axocomanitla,178
1,< $2k,1,29055,San Lucas Tecopilco,290
1,< $2k,1,29056,Santa Ana Nopalucan,392
1,< $2k,1,29060,Santa Isabel Xiloxoxtla,201
1,< $2k,1,30003,Acayucan,3447
1,< $2k,1,30006,Acultzingo,2428
1,< $2k,1,30008,Alpatláhuac,582
1,< $2k,1,30010,Altotonga,1599
1,< $2k,1,30014,Amatlán de los Reyes,1456
1,< $2k,1,30015,Angel R. Cabada,1234
1,< $2k,1,30016,La Antigua,4096
1,< $2k,1,30021,Atoyac,4671
1,< $2k,1,30022,Atzacan,2706
1,< $2k,1,30024,Tlaltetela,1694
1,< $2k,1,30028,Boca del Río,8711
1,< $2k,1,30030,Camerino Z. Mendoza,3622
1,< $2k,1,30031,Carrillo Puerto,10784
1,< $2k,1,30034,Cerro Azul,4482
1,< $2k,1,30035,Citlaltépetl,4764
1,< $2k,1,30038,Coatepec,3371
1,< $2k,1,30039,Coatzacoalcos,13395
1,< $2k,1,30040,Coatzintla,1073
1,< $2k,1,30043,Comapa,2617
1,< $2k,1,30044,Córdoba,17250
1,< $2k,1,30045,Cosamaloapan de Carpio,1235
1,< $2k,1,30046,Cosautlán de Carvajal,1051
1,< $2k,1,30048,Cosoleacaque,13556
1,< $2k,1,30049,Cotaxtla,2196
1,< $2k,1,30051,Coyutla,2036
1,< $2k,1,30053,Cuitláhuac,4936
1,< $2k,1,30060,Chinampa de Gorostiza,926
1,< $2k,1,30061,Las Choapas,11971
1,< $2k,1,30062,Chocamán,2935
1,< $2k,1,30063,Chontla,3312
1,< $2k,1,30069,Gutiérrez Zamora,4872
1,< $2k,1,30073,Hueyapan de Ocampo,5558
1,< $2k,1,30077,Isla,3940
1,< $2k,1,30080,Ixhuatlán del Café,739
1,< $2k,1,30085,Ixtaczoquitlán,1042
1,< $2k,1,30087,Xalapa,22357
1,< $2k,1,30089,Jáltipan,6265
1,< $2k,1,30094,Juan Rodríguez Clara,1580
1,< $2k,1,30097,Lerdo de Tejada,5124
1,< $2k,1,30102,Martínez de la Torre,12714
1,< $2k,1,30103,Mecatlán,1278
1,< $2k,1,30104,Mecayapan,2358
1,< $2k,1,30105,Medellín de Bravo,1221
1,< $2k,1,30108,Minatitlán,4673
1,< $2k,1,30109,Misantla,1953
1,< $2k,1,30110,Mixtla de Altamirano,3600
1,< $2k,1,30115,Nogales,7797
1,< $2k,1,30118,Orizaba,11438
1,< $2k,1,30122,Pajapan,2475
1,< $2k,1,30124,Papantla,6703
1,< $2k,1,30126,Paso de Ovejas,1280
1,< $2k,1,30127,La Perla,2860
1,< $2k,1,30131,Poza Rica de Hidalgo,3775
1,< $2k,1,30133,Pueblo Viejo,3720
1,< $2k,1,30135,Rafael Delgado,1254
1,< $2k,1,30136,Rafael Lucio,1447
1,< $2k,1,30138,Río Blanco,1103
1,< $2k,1,30141,San Andrés Tuxtla,1209
1,< $2k,1,30143,Santiago Tuxtla,3430
1,< $2k,1,30144,Sayula de Alemán,6524
1,< $2k,1,30148,Soledad de Doblado,1694
1,< $2k,1,30149,Soteapan,858
1,< $2k,1,30151,Tamiahua,3422
1,< $2k,1,30154,Tantima,3474
1,< $2k,1,30155,Tantoyuca,1520
1,< $2k,1,30157,Castillo de Teayo,1145
1,< $2k,1,30160,Álamo Temapache,4066
1,< $2k,1,30163,Tenochtitlán,1454
1,< $2k,1,30164,Teocelo,2726
1,< $2k,1,30168,Tequila,5019
1,< $2k,1,30169,José Azueta,3447
1,< $2k,1,30173,Tezonapa,2125
1,< $2k,1,30175,Tihuatlán,3151
1,< $2k,1,30176,Tlacojalpan,2121
1,< $2k,1,30177,Tlacolulan,2402
1,< $2k,1,30178,Tlacotalpan,2025
1,< $2k,1,30181,Tlalixcoyan,620
1,< $2k,1,30183,Tlapacoyan,2544
1,< $2k,1,30187,Tonayán,2220
1,< $2k,1,30189,Tuxpan,3365
1,< $2k,1,30191,Ursulo Galván,8249
1,< $2k,1,30193,Veracruz,27704
1,< $2k,1,30194,Villa Aldama,1221
1,< $2k,1,30199,Zaragoza,3369
1,< $2k,1,30201,Zongolica,6234
1,< $2k,1,30202,Zontecomatlán de López y Fuentes,2206
1,< $2k,1,30205,El Higo,589
1,< $2k,1,30207,Tres Valles,1952
1,< $2k,1,30209,Tatahuicapan de Juárez,3285
1,< $2k,1,30211,San Rafael,2218
1,< $2k,1,31001,Abalá,871
1,< $2k,1,31006,Buctzotz,335
1,< $2k,1,31007,Cacalchén,536
1,< $2k,1,31008,Calotmul,1434
1,< $2k,1,31012,Cenotillo,72
1,< $2k,1,31013,Conkal,1011
1,< $2k,1,31018,Chapab,647
1,< $2k,1,31019,Chemax,459
1,< $2k,1,31021,Chichimilá,270
1,< $2k,1,31025,Dzán,578
1,< $2k,1,31027,Dzidzantún,995
1,< $2k,1,31030,Dzitás,89
1,< $2k,1,31032,Espita,417
1,< $2k,1,31033,Halachó,645
1,< $2k,1,31034,Hocabá,167
1,< $2k,1,31035,Hoctún,804
1,< $2k,1,31036,Homún,193
1,< $2k,1,31038,Hunucmá,597
1,< $2k,1,31040,Izamal,819
1,< $2k,1,31041,Kanasín,1828
1,< $2k,1,31043,Kaua,206
1,< $2k,1,31046,Mama,278
1,< $2k,1,31047,Maní,716
1,< $2k,1,31048,Maxcanú,297
1,< $2k,1,31050,Mérida,42489
1,< $2k,1,31052,Motul,407
1,< $2k,1,31054,Muxupip,378
1,< $2k,1,31055,Opichén,73
1,< $2k,1,31058,Peto,1383
1,< $2k,1,31059,Progreso,2084
1,< $2k,1,31061,Río Lagartos,204
1,< $2k,1,31063,Samahil,304
1,< $2k,1,31064,Sanahcat,316
1,< $2k,1,31067,Seyé,666
1,< $2k,1,31069,Sotuta,87
1,< $2k,1,31076,Tecoh,574
1,< $2k,1,31079,Tekax,2136
1,< $2k,1,31083,Telchac Puerto,111
1,< $2k,1,31085,Temozón,2478
1,< $2k,1,31086,Tepakán,722
1,< $2k,1,31089,Ticul,791
1,< $2k,1,31091,Tinum,446
1,< $2k,1,31092,Tixcacalcupul,688
1,< $2k,1,31093,Tixkokob,956
1,< $2k,1,31096,Tizimín,1386
1,< $2k,1,31098,Tzucacab,1004
1,< $2k,1,31101,Umán,2085
1,< $2k,1,31102,Valladolid,2748
1,< $2k,1,31104,Yaxcabá,276
1,< $2k,1,31106,Yobaín,580
1,< $2k,1,32001,Apozol,338
1,< $2k,1,32003,Atolinga,380
1,< $2k,1,32005,Calera,590
1,< $2k,1,32006,Cañitas de Felipe Pescador,1230
1,< $2k,1,32008,Cuauhtémoc,178
1,< $2k,1,32009,Chalchihuites,856
1,< $2k,1,32010,Fresnillo,7212
1,< $2k,1,32012,Genaro Codina,474
1,< $2k,1,32013,General Enrique Estrada,660
1,< $2k,1,32016,General Pánfilo Natera,1443
1,< $2k,1,32017,Guadalupe,6489
1,< $2k,1,32018,Huanusco,376
1,< $2k,1,32019,Jalpa,782
1,< $2k,1,32020,Jerez,4671
1,< $2k,1,32022,Juan Aldama,1070
1,< $2k,1,32023,Juchipila,428
1,< $2k,1,32024,Loreto,1104
1,< $2k,1,32025,Luis Moya,675
1,< $2k,1,32029,Miguel Auza,1230
1,< $2k,1,32031,Monte Escobedo,225
1,< $2k,1,32034,Nochistlán de Mejía,811
1,< $2k,1,32035,Noria de Ángeles,170
1,< $2k,1,32036,Ojocaliente,1419
1,< $2k,1,32037,Pánuco,229
1,< $2k,1,32038,Pinos,3584
1,< $2k,1,32039,Río Grande,2840
1,< $2k,1,32040,Sain Alto,1653
1,< $2k,1,32041,El Salvador,588
1,< $2k,1,32042,Sombrerete,3953
1,< $2k,1,32044,Tabasco,1572
1,< $2k,1,32045,Tepechitlán,940
1,< $2k,1,32046,Tepetongo,192
1,< $2k,1,32048,Tlaltenango de Sánchez Román,841
1,< $2k,1,32049,Valparaíso,1334
1,< $2k,1,32050,Vetagrande,942
1,< $2k,1,32051,Villa de Cos,1533
1,< $2k,1,32052,Villa García,1042
1,< $2k,1,32053,Villa González Ortega,1382
1,< $2k,1,32054,Villa Hidalgo,1556
1,< $2k,1,32055,Villanueva,184
1,< $2k,1,32056,Zacatecas,5437
1,< $2k,1,32058,Santa María de la Paz,792
1,< $2k,2,1001,Aguascalientes,27737
1,< $2k,2,1002,Asientos,1935
1,< $2k,2,1003,Calvillo,1845
1,< $2k,2,1004,Cosío,402
1,< $2k,2,1005,Jesús María,3129
1,< $2k,2,1006,Pabellón de Arteaga,1523
1,< $2k,2,1007,Rincón de Romos,2364
1,< $2k,2,1008,San José de Gracia,223
1,< $2k,2,1009,Tepezalá,1492
1,< $2k,2,1010,El Llano,1199
1,< $2k,2,1011,San Francisco de los Romo,373
1,< $2k,2,2001,Ensenada,13084
1,< $2k,2,2002,Mexicali,41994
1,< $2k,2,2003,Tecate,4712
1,< $2k,2,2004,Tijuana,58196
1,< $2k,2,2005,Playas de Rosarito,4304
1,< $2k,2,3001,Comondú,4172
1,< $2k,2,3002,Mulegé,2671
1,< $2k,2,3003,La Paz,15871
1,< $2k,2,3008,Los Cabos,5592
1,< $2k,2,3009,Loreto,522
1,< $2k,2,4001,Calkiní,726
1,< $2k,2,4002,Campeche,11493
1,< $2k,2,4003,Carmen,9039
1,< $2k,2,4004,Champotón,4943
1,< $2k,2,4005,Hecelchakán,3812
1,< $2k,2,4006,Hopelchén,1585
1,< $2k,2,4007,Palizada,534
1,< $2k,2,4008,Tenabo,444
1,< $2k,2,4009,Escárcega,5528
1,< $2k,2,4010,Calakmul,2381
1,< $2k,2,4011,Candelaria,3584
1,< $2k,2,5002,Acuña,4829
1,< $2k,2,5003,Allende,1106
1,< $2k,2,5004,Arteaga,445
1,< $2k,2,5006,Castaños,3034
1,< $2k,2,5007,Cuatro Ciénegas,1054
1,< $2k,2,5009,Francisco I. Madero,2758
1,< $2k,2,5010,Frontera,2408
1,< $2k,2,5011,General Cepeda,612
1,< $2k,2,5014,Jiménez,441
1,< $2k,2,5017,Matamoros,6330
1,< $2k,2,5018,Monclova,12610
1,< $2k,2,5019,Morelos,1488
1,< $2k,2,5020,Múzquiz,2193
1,< $2k,2,5021,Nadadores,465
1,< $2k,2,5022,Nava,1842
1,< $2k,2,5023,Ocampo,564
1,< $2k,2,5024,Parras,1572
1,< $2k,2,5025,Piedras Negras,4559
1,< $2k,2,5026,Progreso,342
1,< $2k,2,5027,Ramos Arizpe,2439
1,< $2k,2,5028,Sabinas,4060
1,< $2k,2,5030,Saltillo,20941
1,< $2k,2,5031,San Buenaventura,1199
1,< $2k,2,5032,San Juan de Sabinas,2023
1,< $2k,2,5033,San Pedro,6446
1,< $2k,2,5035,Torreón,39713
1,< $2k,2,5036,Viesca,1025
1,< $2k,2,5037,Villa Unión,272
1,< $2k,2,5038,Zaragoza,858
1,< $2k,2,6001,Armería,1079
1,< $2k,2,6002,Colima,8908
1,< $2k,2,6003,Comala,567
1,< $2k,2,6004,Coquimatlán,537
1,< $2k,2,6005,Cuauhtémoc,1634
1,< $2k,2,6006,Ixtlahuacán,475
1,< $2k,2,6007,Manzanillo,7705
1,< $2k,2,6008,Minatitlán,309
1,< $2k,2,6009,Tecomán,5124
1,< $2k,2,6010,Villa de Álvarez,8440
1,< $2k,2,7001,Acacoyagua,2736
1,< $2k,2,7002,Acala,2074
1,< $2k,2,7003,Acapetahua,1965
1,< $2k,2,7004,Altamirano,8918
1,< $2k,2,7006,Amatenango de la Frontera,3137
1,< $2k,2,7009,Arriaga,5856
